# Time-averaged data for fix msd2
# TimeStep Number-of-rows
# Row c_comp2
188600 4
1 0.00164531
2 0.00161937
3 0.00161557
4 0.00488024
188700 4
1 0.00168377
2 0.00160825
3 0.00162587
4 0.00491788
188800 4
1 0.00164766
2 0.00161431
3 0.0016146
4 0.00487658
188900 4
1 0.00164627
2 0.00160264
3 0.00161717
4 0.00486607
189000 4
1 0.00162349
2 0.00161419
3 0.00161503
4 0.0048527
189100 4
1 0.00162027
2 0.00164352
3 0.00161335
4 0.00487714
189200 4
1 0.00163084
2 0.00162964
3 0.00159978
4 0.00486026
189300 4
1 0.00164437
2 0.0016126
3 0.00159225
4 0.00484921
189400 4
1 0.00162714
2 0.00160906
3 0.00159833
4 0.00483453
189500 4
1 0.00162287
2 0.00163384
3 0.00158428
4 0.004841
189600 4
1 0.00162143
2 0.00159874
3 0.00163635
4 0.00485651
189700 4
1 0.00162147
2 0.00162336
3 0.00161671
4 0.00486154
189800 4
1 0.0016067
2 0.00161605
3 0.00160694
4 0.00482968
189900 4
1 0.00163234
2 0.00160271
3 0.00161498
4 0.00485003
190000 4
1 0.00159621
2 0.00160881
3 0.00159437
4 0.00479938
190100 4
1 0.00160846
2 0.00161165
3 0.00162145
4 0.00484156
190200 4
1 0.00159004
2 0.00161926
3 0.00162038
4 0.00482968
190300 4
1 0.00162967
2 0.00160702
3 0.00161704
4 0.00485373
190400 4
1 0.00160636
2 0.00162058
3 0.00161394
4 0.00484089
190500 4
1 0.00159437
2 0.00160258
3 0.00160211
4 0.00479906
190600 4
1 0.00159644
2 0.00161082
3 0.00160891
4 0.00481616
190700 4
1 0.00161998
2 0.00160459
3 0.00163495
4 0.00485952
190800 4
1 0.00160854
2 0.00160246
3 0.00159507
4 0.00480607
190900 4
1 0.00159519
2 0.00160481
3 0.00158325
4 0.00478325
191000 4
1 0.00162649
2 0.00162438
3 0.0015962
4 0.00484707
191100 4
1 0.00161499
2 0.00162212
3 0.00158731
4 0.00482442
191200 4
1 0.0016344
2 0.00161465
3 0.00161426
4 0.0048633
191300 4
1 0.00160819
2 0.00162832
3 0.00160137
4 0.00483787
191400 4
1 0.00163234
2 0.00160385
3 0.00159872
4 0.00483491
191500 4
1 0.00162234
2 0.00161956
3 0.00160018
4 0.00484209
191600 4
1 0.00160788
2 0.00160301
3 0.00158824
4 0.00479913
191700 4
1 0.00160713
2 0.00160987
3 0.00160149
4 0.00481849
191800 4
1 0.00161022
2 0.00157625
3 0.00159441
4 0.00478089
191900 4
1 0.00162088
2 0.00161409
3 0.00160805
4 0.00484301
192000 4
1 0.00164326
2 0.00158815
3 0.00160376
4 0.00483517
192100 4
1 0.00162787
2 0.00161406
3 0.00158934
4 0.00483127
192200 4
1 0.00163086
2 0.00160605
3 0.00158219
4 0.00481911
192300 4
1 0.00161538
2 0.00161239
3 0.00160605
4 0.00483382
192400 4
1 0.0015917
2 0.00162083
3 0.00157988
4 0.00479241
192500 4
1 0.0016126
2 0.00161382
3 0.00157567
4 0.00480209
192600 4
1 0.00158752
2 0.00158744
3 0.0015965
4 0.00477146
192700 4
1 0.00160547
2 0.00158877
3 0.00158544
4 0.00477969
192800 4
1 0.00159646
2 0.00160946
3 0.00158055
4 0.00478647
192900 4
1 0.00159115
2 0.00159254
3 0.00159857
4 0.00478226
193000 4
1 0.0016013
2 0.00159901
3 0.00156981
4 0.00477011
193100 4
1 0.00161294
2 0.00158908
3 0.00157903
4 0.00478106
193200 4
1 0.0016058
2 0.00157304
3 0.00157762
4 0.00475646
193300 4
1 0.00158334
2 0.00159288
3 0.00158751
4 0.00476373
193400 4
1 0.00162605
2 0.00155961
3 0.00157147
4 0.00475714
193500 4
1 0.00157485
2 0.00155905
3 0.00158936
4 0.00472327
193600 4
1 0.00160669
2 0.00159055
3 0.00158163
4 0.00477887
193700 4
1 0.00161336
2 0.00157983
3 0.00158709
4 0.00478027
193800 4
1 0.00158446
2 0.00161567
3 0.00157682
4 0.00477695
193900 4
1 0.00161254
2 0.00159568
3 0.00155893
4 0.00476716
194000 4
1 0.00160586
2 0.00159639
3 0.00156369
4 0.00476594
194100 4
1 0.00158565
2 0.00160148
3 0.0015534
4 0.00474054
194200 4
1 0.00160485
2 0.00157335
3 0.00155861
4 0.00473681
194300 4
1 0.00159939
2 0.00159773
3 0.00158039
4 0.0047775
194400 4
1 0.00160264
2 0.00158365
3 0.0015679
4 0.00475419
194500 4
1 0.00158486
2 0.0015715
3 0.00158274
4 0.0047391
194600 4
1 0.00159798
2 0.00158865
3 0.0015801
4 0.00476673
194700 4
1 0.00157373
2 0.00158519
3 0.00157314
4 0.00473207
194800 4
1 0.00159176
2 0.00157788
3 0.00157842
4 0.00474806
194900 4
1 0.00158378
2 0.00157632
3 0.00157622
4 0.00473632
195000 4
1 0.00156597
2 0.00158034
3 0.00157373
4 0.00472003
195100 4
1 0.00158866
2 0.00157544
3 0.00155715
4 0.00472125
195200 4
1 0.00158612
2 0.00157595
3 0.00155566
4 0.00471772
195300 4
1 0.00157976
2 0.0015955
3 0.00153235
4 0.00470761
195400 4
1 0.00158304
2 0.00155917
3 0.0015471
4 0.0046893
195500 4
1 0.00158007
2 0.00156694
3 0.00155832
4 0.00470534
195600 4
1 0.00156861
2 0.00156877
3 0.00154776
4 0.00468514
195700 4
1 0.0016081
2 0.00156703
3 0.00154779
4 0.00472292
195800 4
1 0.00158994
2 0.00157896
3 0.00156223
4 0.00473113
195900 4
1 0.00157447
2 0.00156076
3 0.00156019
4 0.00469542
196000 4
1 0.00159202
2 0.00155322
3 0.00152878
4 0.00467403
196100 4
1 0.00153378
2 0.00156877
3 0.00155556
4 0.00465811
196200 4
1 0.00155136
2 0.00155642
3 0.00154984
4 0.00465762
196300 4
1 0.00155709
2 0.0015849
3 0.0015523
4 0.00469429
196400 4
1 0.0015672
2 0.00155663
3 0.00154617
4 0.00466999
196500 4
1 0.00156815
2 0.00158716
3 0.00155749
4 0.00471281
196600 4
1 0.00158094
2 0.00154149
3 0.00156499
4 0.00468742
196700 4
1 0.00156704
2 0.00154369
3 0.00157636
4 0.00468709
196800 4
1 0.00155187
2 0.00155979
3 0.00157563
4 0.00468729
196900 4
1 0.00157824
2 0.00153945
3 0.0015645
4 0.0046822
197000 4
1 0.00156696
2 0.00154419
3 0.00157056
4 0.00468171
197100 4
1 0.00157594
2 0.00157355
3 0.00155234
4 0.00470183
197200 4
1 0.00157672
2 0.00156141
3 0.00153203
4 0.00467016
197300 4
1 0.00157911
2 0.00155075
3 0.00155641
4 0.00468626
197400 4
1 0.00155933
2 0.00156407
3 0.00154927
4 0.00467268
197500 4
1 0.00157513
2 0.00155987
3 0.00153935
4 0.00467435
197600 4
1 0.00156798
2 0.00157235
3 0.00152166
4 0.00466198
197700 4
1 0.00159513
2 0.00156901
3 0.00152778
4 0.00469193
197800 4
1 0.00156501
2 0.00156776
3 0.00151208
4 0.00464485
197900 4
1 0.00157929
2 0.00154986
3 0.00154579
4 0.00467494
198000 4
1 0.00156496
2 0.00155719
3 0.00152619
4 0.00464834
198100 4
1 0.00158289
2 0.00156112
3 0.00153478
4 0.00467878
198200 4
1 0.00154369
2 0.00153767
3 0.00154806
4 0.00462941
198300 4
1 0.00155039
2 0.00156866
3 0.00155306
4 0.0046721
198400 4
1 0.00155926
2 0.00154269
3 0.00151718
4 0.00461914
198500 4
1 0.00156045
2 0.00153759
3 0.00154184
4 0.00463987
198600 4
1 0.00157887
2 0.00157544
3 0.00152741
4 0.00468172
198700 4
1 0.00158038
2 0.00152967
3 0.00155008
4 0.00466012
198800 4
1 0.00156437
2 0.00155421
3 0.00153853
4 0.0046571
198900 4
1 0.00156094
2 0.00157463
3 0.00153366
4 0.00466923
199000 4
1 0.00157873
2 0.00153712
3 0.00153939
4 0.00465524
199100 4
1 0.00156588
2 0.00154877
3 0.00154126
4 0.00465591
199200 4
1 0.00154381
2 0.00155677
3 0.00153136
4 0.00463194
199300 4
1 0.00156947
2 0.00153742
3 0.0015339
4 0.00464079
199400 4
1 0.00153248
2 0.00154723
3 0.00152687
4 0.00460658
199500 4
1 0.00153913
2 0.00155835
3 0.00153656
4 0.00463404
199600 4
1 0.00153255
2 0.00155547
3 0.00152829
4 0.00461631
199700 4
1 0.00155005
2 0.00154943
3 0.00153098
4 0.00463046
199800 4
1 0.00154036
2 0.00154936
3 0.00153489
4 0.00462462
199900 4
1 0.00157563
2 0.0015414
3 0.00152925
4 0.00464628
200000 4
1 0.00154753
2 0.00153839
3 0.00155143
4 0.00463735
